,pid,task,starttime,endtime,original_response_Dutch,original_response,original_response_cleaned,response,response_corrected,invalid,creative,jump_GT,response_len,response_num_words,previous_original_response,previous_response,order,SS,SS_ref,clusters_hier,jump_hier,jump_SS,jump,order_in_cluster,uniqueness
1707,2939,3,1615103488426,1615103526590,om het eten in de pan mee te roeren,to stir the food in the pan,stir food pan,stir food pan,,0.0,0.0,1.0,13,3,as thread to sew something with,thread sew,16,0.741749107837677,0.7204046,7,0,1,0,4,159.46153846153800
1708,2939,3,1615103526590,1615103541463,om te brandmerken,to brand,brand,brand,,0.0,0.0,1.0,5,1,to stir the food in the pan,stir food pan,17,0.7372535467147830,0.7497754,4,1,1,1,1,172.75
1709,2939,3,1615103541463,1615103558008,als beugel (met wat lijm),as a bracket (with some glue),bracket,bracket,,0.0,0.0,1.0,7,1,to brand,brand,18,0.7833222150802610,0.77191687,22,1,1,1,1,518.25
1710,2941,3,1615121781836,1615121793123,een slot openen,open a lock,open lock,open lock,,0.0,0.0,1.0,9,2,attach papers,attach papers,1,0.7640678882598880,0.7775176,11,1,1,1,1,54.55263157894740
1711,2941,3,1615121793123,1615121803975,als ijzerdraaitje gebruiken,use as an iron twist,iron twist,iron twist,,0.0,0.0,1.0,10,2,open a lock,open lock,2,0.7938206791877750,0.77441686,4,1,1,1,1,259.125
1712,2941,3,1615121803975,1615121815616,als mini kledinghanger vormen,as a mini clothes hanger,mini clothes hanger,mini clothes hanger,,0.0,0.0,1.0,19,3,use as an iron twist,iron twist,3,0.7508360743522640,0.7463091,21,1,1,1,1,121.94117647058800
1713,2941,3,1615121815616,1615121826982,als kunst materiaal gebruiken,use as art material,art material,art material,,0.0,0.0,1.0,12,2,as a mini clothes hanger,mini clothes hanger,4,0.7366787791252140,0.8156212,3,1,1,1,1,121.94117647058800
1714,2941,3,1615121826982,1615121840150,iets in een boom kerven,carve something into a tree,carve tree,carve tree,,0.0,0.0,1.0,10,2,use as art material,art material,5,0.7815389037132260,0.7399796,3,0,1,0,2,345.5
1715,2941,3,1615121840150,1615121844505,iets in een tafel kerven,carve something into a table,carve table,carve table,,0.0,0.0,1.0,11,2,carve something into a tree,carve tree,6,0.9225541353225710,0.7484257,3,0,0,0,3,345.5
1716,2941,3,1615121844505,1615121856791,je simkaart uit je telefoon duwen,push your SIM card out of your phone,push SIM card phone,push sim card phone,,0.0,0.0,1.0,19,4,carve something into a table,carve table,7,0.7058662176132200,0.7400453,10,1,1,1,1,59.22857142857140
1717,2941,3,1615121856791,1615121862187,je horloge verkleinen ,reduce your watch,reduce watch,reduce watch,,1,0.0,1.0,12,2,push your SIM card out of your phone,push sim card phone,8,0.7326904535293580,0.7458254,22,1,1,1,1,230.33333333333300
1718,2941,3,1615121862187,1615121874028,het kolkje van het horloge bandje halen,Remove the lug from the watch strap,Remove lug watch strap,remove lug watch strap,,0.0,0.0,1.0,22,4,reduce your watch,reduce watch,9,0.8587790727615360,0.7344061,22,0,0,0,2,230.33333333333300
1719,2941,3,1615121874028,1615121879780,op een resetknop drukken,pressing a reset button,pressing reset button,pressing reset button,,0.0,0.0,1.0,21,3,Remove the lug from the watch strap,remove lug watch strap,10,0.743667483329773,0.7570462,6,1,1,1,1,138.2
1720,2941,3,1615121879780,1615121898285,gebruiken als soort schroevendraaier,use as a kind of screwdriver,kind screwdriver,kind screwdriver,screwdriver,0.0,0.0,1.0,16,2,pressing a reset button,pressing reset button,11,0.741778552532196,0.74643564,7,1,1,1,1,207.3
1721,2941,3,1615121898285,1615121905608,gebruiken om mee aan te bellen,use to ring the bell,ring bell,ring bell,,0.0,0.0,1.0,9,2,use as a kind of screwdriver,kind screwdriver,12,0.7296838760375980,0.74818027,4,1,1,1,1,115.16666666666700
1722,2941,3,1615121905608,1615121916613,de deur van een treinen open duwen,pushing open the door of a train,pushing open door train,pushing open door train,Push open door,0.0,0.0,1.0,23,4,use to ring the bell,ring bell,13,0.7910733819007870,0.76391774,7,1,1,1,1,188.45454545454500
1723,2941,3,1615121916613,1615121924595,lichtknop indrukken,press light button,press light button,press light button,,0.0,0.0,1.0,18,3,pushing open the door of a train,pushing open door train,14,0.812760055065155,0.7809247,7,0,0,0,2,188.45454545454500
1724,2941,3,1615121924595,1615121930783,een apparaat aan zette,turned on a device,turned device,turned device,Turn on device,0.0,0.0,1.0,13,2,press light button,press light button,15,0.8063455820083620,0.77941686,4,1,0,0,3,188.45454545454500
1725,2941,3,1615121930783,1615121938001,een cd bekrassen,scratch a CD,scratch CD,scratch cd,,0.0,0.0,1.0,10,2,turned on a device,turned device,16,0.7832950949668880,0.7963444,1,1,1,1,1,64.78125
1726,2941,3,1615121938001,1615121942547,een auto bekrassen,scratch a car,scratch car,scratch car,,0.0,0.0,1.0,11,2,scratch a CD,scratch cd,17,0.9045458436012270,0.7891403,1,0,0,0,2,64.78125
1727,2941,3,1615121942547,1615121948432,gaatjes in kleding maken,making holes in clothes,making holes clothes,making holes clothes,Make holes in clothes,0.0,0.0,1.0,20,3,scratch a car,scratch car,18,0.7910445928573610,0.7747514,22,1,1,1,1,345.5
1728,2942,3,1615128177376,1615128185443,oorbel,earring,earring,earring,,0.0,0.0,1.0,7,1,clamping things,clamping,1,0.7777585983276370,0.7542356,19,1,1,1,1,115.16666666666700
1729,2942,3,1615128185443,1615128194319,om mee te eten,to eat with,eat,eat,,1,0.0,1.0,3,1,earring,earring,2,0.7779666185379030,0.762151,7,1,1,1,1,86.375
1730,2942,3,1615128194319,1615128198301,gaatjes te prikken,to poke holes,poke holes,poke holes,,0.0,0.0,1.0,10,2,to eat with,eat,3,0.7819826602935790,0.78575975,7,0,1,0,2,172.75
1731,2942,3,1615128198301,1615128212637,een insect te doden,to kill an insect,kill insect,kill insect,,0.0,0.0,1.0,11,2,to poke holes,poke holes,4,0.7542175650596620,0.750936,4,1,1,1,1,230.33333333333300
1732,2942,3,1615128212637,1615128221094,cadeau,gift,gift,gift,,0.0,0.0,1.0,4,1,to kill an insect,kill insect,5,0.7314698696136480,0.77451307,21,1,1,1,1,296.14285714285700
1733,2942,3,1615128221094,1615128224875,speelgoed,toys,toys,toys,,0.0,0.0,1.0,4,1,gift,gift,6,0.798852801322937,0.78251505,3,1,1,1,1,138.2
1734,2942,3,1615128224875,1615128239668,kleding strakker maken,tighten clothes,tighten clothes,tighten clothes,,0.0,0.0,1.0,15,2,toys,toys,7,0.74967360496521,0.7562039,22,1,1,1,1,94.22727272727270
1735,2942,3,1615128239668,1615128249253,haarspeld,Bobby pin,Bobby pin,bobby pin,,0.0,0.0,1.0,9,2,tighten clothes,tighten clothes,8,0.780272364616394,0.7985587,7,1,1,1,1,296.14285714285700
1736,2942,3,1615128249253,1615128256850,haar kammen,to brush hair,brush hair,brush hair,,0.0,0.0,1.0,10,2,Bobby pin,bobby pin,9,0.7218286991119390,0.73700297,2,1,1,1,1,296.14285714285700
1737,2942,3,1615128256850,1615128263681,een scheiding maken in je haar,part your hair,part hair,part hair,Hair parting,0.0,0.0,1.0,9,2,to brush hair,brush hair,10,0.8673422336578370,0.7752059,24,1,0,0,2,82.92
1738,2942,3,1615128263681,1615128274751,Iphone opmaken,Make up iPhone,Make iPhone,make iphone,,1,0.0,1.0,11,2,part your hair,part hair,11,0.7377122044563290,0.74575216,10,1,1,1,1,296.14285714285700
1739,2942,3,1615128274751,1615128286557,iemand aanstoten ,nudge someone,nudge,nudge,,1,0.0,1.0,5,1,Make up iPhone,make iphone,12,0.735276997089386,0.7820987,7,1,1,1,1,69.1
1740,2942,3,1615128286557,1615128301121,poging tot slot openbreken,attempt to break open the lock,attempt break open lock,attempt break open lock,Break open lock,0.0,0.0,1.0,23,4,nudge someone,nudge,13,0.7720631957054140,0.7500616,11,1,1,1,1,54.55263157894740
1741,2942,3,1615128301121,1615128312205,roeren,stir,stir,stir,,0.0,0.0,1.0,4,1,attempt to break open the lock,attempt break open lock,14,0.7702767252922060,0.7472063,7,1,1,1,1,159.46153846153800
1742,2942,3,1615128312205,1615128342456,krassen maken,make scratches,make scratches,make scratches,scratches,0.0,0.0,1.0,14,2,stir,stir,15,0.7462074756622310,0.76183766,1,1,1,1,1,64.78125
1743,2942,3,1615128342456,1615128363686,graferen in bijv een boom,"grave in, for example, a tree","grave , example , tree","grave , example , tree",Engrave in tree,0.0,0.0,1.0,22,5,make scratches,make scratches,16,0.767169713973999,0.7716302,4,1,1,1,1,69.1
1744,2942,3,1615128363686,1615128397354,"iets achter een kastje vandaan halen, waar je met je vinger niet bij kan",take something out from behind a cupboard that you can't reach with your finger,take behind cupboard ca reach finger,take behind cupboard ca reach finger,Reach unreachable areas ,0.0,0.0,1.0,36,6,"grave in, for example, a tree","grave , example , tree",17,0.7627857327461240,0.7690087,7,1,1,1,1,159.46153846153800
1745,2942,3,1615128397354,1615128405329,aaien,to pet,pet,pet,,1,0.0,1.0,3,1,take something out from behind a cupboard that you can't reach with your finger,take behind cupboard ca reach finger,18,0.7624670267105100,0.7740234,4,1,1,1,1,109.10526315789500
1746,2944,3,1615193521999,1615193525891,je simkaart eruit halen ,take out your SIM card,take SIM card,take sim card,Eject sim card,0.0,0.0,1.0,13,3,tie paper together,tie paper together,1,0.6991479992866520,0.7447399,10,1,1,1,1,59.22857142857140
1747,2944,3,1615193525891,1615193540473,het vuil onder je nagels halen,get the dirt under your nails,get dirt nails,get dirt nails,Remove dirt in nail,0.0,0.0,1.0,14,3,take out your SIM card,take sim card,2,0.731913685798645,0.7464361,2,1,1,1,1,138.2
1748,2944,3,1615193540473,1615193546687,je haar vastmaken,tie your hair,tie hair,tie hair,,0.0,0.0,1.0,8,2,get the dirt under your nails,get dirt nails,3,0.7212477922439580,0.7553322,24,1,1,1,1,207.3
1749,2944,3,1615193546687,1615193567022,haar uit je mond halen,take her out of your mouth,take mouth,take mouth,,1,0.0,1.0,10,2,tie your hair,tie hair,4,0.737060546875,0.7681738,4,1,1,1,1,86.375
1750,2944,3,1615193567022,1615193579028,een slot openbreken,pick a lock,pick lock,pick lock,,0.0,0.0,1.0,9,2,take her out of your mouth,take mouth,5,0.7770563364028930,0.7725319,11,1,1,1,1,188.45454545454500
1751,2944,3,1615193579028,1615193594900,je snoeren vastbinden,tie your cords,tie cords,tie cords,,0.0,0.0,1.0,9,2,pick a lock,pick lock,6,0.7144068479537960,0.7455435,23,1,1,1,1,414.6
1752,2944,3,1615193594900,1615193604628,je oortjes schoonmaken,clean your ears,clean ears,clean ears,,0.0,0.0,1.0,10,2,tie your cords,tie cords,7,0.7315417528152470,0.703455,19,1,1,1,1,172.75
1753,2944,3,1615193604628,1615193616539,zalf uit een tube knijpen,squeezing ointment from a tube,squeezing ointment tube,squeezing ointment tube,,0.0,0.0,1.0,23,3,clean your ears,clean ears,8,0.7725470066070560,0.75277936,7,1,1,1,1,414.6
1754,2944,3,1615193616539,1615193662609,je mondkapje achter je hoofd binden inplaats van achter je oren,tie your face mask behind your head instead of behind your ears,tie face mask behind head instead behind ears,tie face mask behind head instead behind ears,Tie face mask,0.0,0.0,1.0,45,8,squeezing ointment from a tube,squeezing ointment tube,9,0.7817604541778560,0.7425497,7,0,1,0,2,230.33333333333300
1755,2944,3,1615193662609,1615193665927,je knoop vervangen,replace your button,replace button,replace button,,0.0,0.0,1.0,14,2,tie your face mask behind your head instead of behind your ears,tie face mask behind head instead behind ears,10,0.7538406848907470,0.7638188,22,1,1,1,1,188.45454545454500
1756,2944,3,1615193665927,1615193697129,hulpmiddel voor eyeliner opdoen,applying eyeliner tool,applying eyeliner tool,applying eyeliner tool,,0.0,0.0,1.0,22,3,replace your button,replace button,11,0.7430267333984380,0.78115517,7,1,1,1,1,259.125
1757,2944,3,1615193697129,1615193725582,je veters vastmaken,tying your laces,tying laces,tying laces,,0.0,0.0,1.0,11,2,applying eyeliner tool,applying eyeliner tool,12,0.7761067152023320,0.7708992,23,1,1,1,1,159.46153846153800
1758,2944,3,1615193725582,1615193736970,oorbel,earring,earring,earring,,0.0,0.0,1.0,7,1,tying your laces,tying laces,13,0.7704564332962040,0.7542356,19,1,1,1,1,115.16666666666700
1759,2944,3,1615193736970,1615193764088,een pukkel uitknijpenk,squeezing a pimple,squeezing pimple,squeezing pimple,,0.0,0.0,1.0,16,2,earring,earring,14,0.759251594543457,0.7708951,7,1,1,1,1,414.6
1760,2944,3,1615193764088,1615193779294,een ring maken,make a ring,make ring,make ring,ring,0.0,0.0,1.0,9,2,squeezing a pimple,squeezing pimple,15,0.7511661052703860,0.7430258,4,1,1,1,1,115.16666666666700
1761,2944,3,1615193779294,1615193854410,je sjaal vastmaken,tie your scarf,tie scarf,tie scarf,,0.0,0.0,1.0,9,2,make a ring,make ring,16,0.7781811952590940,0.7525738,23,1,1,1,1,230.33333333333300
1762,2944,3,1615193854410,1615193893181,kruiden van hun steel scheiden,separate herbs from their stems,separate herbs stems,separate herbs stems,,0.0,0.0,1.0,20,3,tie your scarf,tie scarf,17,0.752347469329834,0.73815787,25,1,1,1,1,296.14285714285700
1763,2944,3,1615193893181,1615193923804,je telefoonhoesje losmaken,loosen your phone case,loosen phone case,loosen phone case,,0.0,0.0,1.0,17,3,separate herbs from their stems,separate herbs stems,18,0.736038327217102,0.7321516,7,1,1,1,1,296.14285714285700
1764,2949,3,1615213420696,1615213426653,gebruiken als oorbel,use as an earring,earring,earring,,0.0,0.0,1.0,7,1,bind paper together,bind paper together,1,0.6997238993644710,0.7542356,19,1,1,1,1,115.16666666666700
1765,2949,3,1615213426653,1615213435529,verbuigen,inflect,inflect,inflect,,1,0.0,1.0,7,1,use as an earring,earring,2,0.7564494609832760,0.7586237,4,1,1,1,1,129.5625
1766,2949,3,1615213435529,1615213449335,over steen halen en vonken creeeren (vuur maken),move over stone and create sparks (make fire),move stone create sparks,move stone create sparks,,0.0,0.0,1.0,24,4,inflect,inflect,3,0.7431046962738040,0.7486444,4,0,1,0,2,69.1
1767,2949,3,1615213449335,1615213457482,opbergen,store,store,store,,1,0.0,1.0,5,1,move over stone and create sparks (make fire),move stone create sparks,4,0.7695009112358090,0.7990444,4,0,1,0,3,86.375
1768,2949,3,1615213457482,1615213485977,gaatjes prikken,poke holes,poke holes,poke holes,,0.0,0.0,1.0,10,2,store,store,5,0.7745727300643920,0.78575975,7,1,1,1,1,172.75
1769,2949,3,1615213485977,1615213501291,lijmpot openen door opgedroogde lijm door te prikken,Open glue pot by puncturing dried glue,Open glue pot puncturing dried glue,open glue pot puncturing dried glue,Puncture dried glue,0.0,0.0,1.0,35,6,poke holes,poke holes,6,0.7882004976272580,0.7748627,7,0,1,0,2,259.125
1770,2949,3,1615213501291,1615213512180,mini zwaarden maken,making mini swords,making mini swords,making mini swords,Mini swords,0.0,0.0,1.0,18,3,Open glue pot by puncturing dried glue,open glue pot puncturing dried glue,7,0.7697893381118770,0.7609769,3,1,1,1,1,296.14285714285700
1771,2949,3,1615213512180,1615213528923,armband maken,making bracelet,making bracelet,making bracelet,bracelet,0.0,0.0,1.0,15,2,making mini swords,making mini swords,8,0.8162924647331240,0.7773777,17,1,0,0,2,138.2
1772,2949,3,1615213528923,1615213538065,kunst maken,making art,making art,making art,art,0.0,0.0,1.0,10,2,making bracelet,making bracelet,9,0.8438856601715090,0.7976868,3,1,0,0,3,121.94117647058800
1773,2949,3,1615213538065,1615213545354,op tafel leggen,put on the table,put table,put table,Put on table,0.0,0.0,1.0,9,2,making art,making art,10,0.774834394454956,0.7786426,21,1,1,1,1,172.75
1774,2949,3,1615213545354,1615213554586,telefoon houder maken,make a phone holder,make phone holder,make phone holder,,0.0,0.0,1.0,17,3,put on the table,put table,11,0.7697948217391970,0.7506697,21,0,1,0,2,207.3
1775,2949,3,1615213554586,1615213571092,als sleutelhanger gebruiken,use as a key ring,key ring,key ring,,0.0,0.0,1.0,8,2,make a phone holder,make phone holder,12,0.7806495428085330,0.7402364,11,1,1,1,1,159.46153846153800
1776,2949,3,1615213571092,1615213598913,naamplaatjes maken,make name tags,make name tags,make name tags,,0.0,0.0,1.0,14,3,use as a key ring,key ring,13,0.7571214437484740,0.75584024,22,1,1,1,1,414.6
1777,2949,3,1615213598913,1615213606593,kompas maken,make compass,make compass,make compass,Compass,0.0,0.0,1.0,12,2,make name tags,make name tags,14,0.7779547572135930,0.744313,7,1,1,1,1,230.33333333333300
1778,2949,3,1615213606593,1615213627836,vishaak maken,make a fishing hook,make fishing hook,make fishing hook,Fishing hook,0.0,0.0,1.0,17,3,make compass,make compass,15,0.8035894632339480,0.7630379,9,1,1,1,1,115.16666666666700
1779,2949,3,1615213627836,1615213631958,poppetjes maken,making puppets,making puppets,making puppets,,0.0,0.0,1.0,14,2,make a fishing hook,make fishing hook,16,0.8023590445518490,0.7852751,3,1,1,1,1,345.5
1780,2949,3,1615213631958,1615213675353,sloten open maken,open locks,open locks,open locks,,0.0,0.0,1.0,10,2,making puppets,making puppets,17,0.7306285500526430,0.76127386,11,1,1,1,1,54.55263157894740
1781,2949,3,1615213675353,1615213699804,fotos ophangen,hang up photos,hang photos,hang photos,,0.0,0.0,1.0,11,2,open locks,open locks,18,0.768419623374939,0.8199283,20,1,1,1,1,207.3
1782,2951,3,1615216537715,1615216547603,aan elkaar maken als een ketting,put together like a chain,put together chain,put together chain,,0.0,0.0,1.0,18,3,bundle paper together,bundle paper together,1,0.8214147090911870,0.7705941,17,1,0,0,2,109.10526315789500
1783,2951,3,1615216547603,1615216566850,als virtuele assistent in een tekstverwerker,as a virtual assistant in a word processor,virtual assistant word processor,virtual assistant word processor,,0.0,0.0,1.0,32,4,put together like a chain,put together chain,2,0.7412383556365970,0.7792926,14,1,1,1,1,296.14285714285700
1784,2951,3,1615216566850,1615216578644,ombuigen en gebruiken om moeilijke plekken te bereiken,bend and use to reach difficult places,bend reach difficult places,bend reach difficult places,Reach unreachable areas ,0.0,0.0,1.0,27,4,as a virtual assistant in a word processor,virtual assistant word processor,3,0.7387281656265260,0.7423687,5,1,1,1,1,138.2
1785,2951,3,1615216578644,1615216584979,ombuigen en gebruiken om moeilijke plekken schoon te maken,bend and use to clean difficult areas,bend clean difficult areas,bend clean difficult areas,Clean unreachable areas ,0.0,0.0,1.0,26,4,bend and use to reach difficult places,bend reach difficult places,4,0.9295771718025210,0.7329024,5,0,0,0,2,138.2
1786,2951,3,1615216584979,1615216593410,ombuigen en gebruiken om moeilijke plekken te repareren (CD drive pc...),bend and use to repair difficult spots (CD drive PC...),bend repair difficult spots,bend repair difficult spots,Reach unreachable spots ,0.0,0.0,1.0,27,4,bend and use to clean difficult areas,bend clean difficult areas,5,0.9426214694976810,0.74076635,5,0,0,0,3,138.2
1787,2951,3,1615216593410,1615216628134,als boekenlegger gebruiken,use as a bookmark,bookmark,bookmark,,0.0,0.0,1.0,8,1,bend and use to repair difficult spots (CD drive PC...),bend repair difficult spots,6,0.7492086887359620,0.8439051,14,1,1,1,1,230.33333333333300
1788,2951,3,1615216628134,1615216639765,bedrukken met bedrijfslogo en als relatiegeschenk toepassen,Print with company logo and use as a promotional gift,Print company logo promotional gift,print company logo promotional gift,Company promotional gift,0.0,0.0,1.0,35,5,use as a bookmark,bookmark,7,0.7760261297225950,0.7873112,4,1,1,1,1,172.75
1789,2951,3,1615216639765,1615216707443,labellen en gebruiken als identifier tab in een file cabinet (A op papieren met A clippen enz.),"label and use as an identifier tab in a file cabinet (clip A onto papers with A, etc.)",label identifier tab file cabinet,label identifier tab file cabinet,identifier,0.0,0.0,1.0,33,5,Print with company logo and use as a promotional gift,print company logo promotional gift,8,0.7799215912818910,0.7794744,14,1,1,1,1,414.6
1790,2951,3,1615216707443,1615216760147,ombuigen tot een hartje,bend into a heart,bend heart,bend heart,Heart shape,0.0,0.0,1.0,10,2,"label and use as an identifier tab in a file cabinet (clip A onto papers with A, etc.)",label identifier tab file cabinet,9,0.7271233797073360,0.7538264,4,1,1,1,1,230.33333333333300
1791,2951,3,1615216760147,1615216769483,ombuigen en gebruiken als speld,bend and use as a pin,bend pin,bend pin,pin,0.0,0.0,1.0,8,2,bend into a heart,bend heart,10,0.8675417304039000,0.782012,7,1,0,0,2,296.14285714285700
1792,2951,3,1615216769483,1615216779637,ombuigen en gebruiken als naald (naald-en-draad),bend and use as a needle (needle-and-thread),bend needle,bend needle,needle,0.0,0.0,1.0,11,2,bend and use as a pin,bend pin,11,0.9142135381698610,0.7581737,7,0,0,0,3,207.3
1793,2951,3,1615216779637,1615216813458,aan het koordje van je jas knopen zodat je het koordje weer op z'n plaats krijgt,tie it to the cord of your jacket so that you can get the cord back into place,tie cord jacket get cord back place,tie cord jacket get cord back place,,0.0,0.0,1.0,35,7,bend and use as a needle (needle-and-thread),bend needle,12,0.7577041387557980,0.7475244,23,1,1,1,1,414.6
1794,2951,3,1615216813458,1615216835395,met tientallen aan een staande schemerlamp bevestigen als decoratie,Attach by the dozen to a standing table lamp as decoration,Attach dozen standing table lamp decoration,attach dozen standing table lamp decoration,Attach lamps for decoration,0.0,0.0,1.0,43,6,tie it to the cord of your jacket so that you can get the cord back into place,tie cord jacket get cord back place,13,0.78482586145401,0.7672657,21,1,1,1,1,103.65
1795,2951,3,1615216835395,1615216870996,naar vissen met een magnetische hengel,to fishing with a magnetic fishing rod,fishing magnetic fishing rod,fishing magnetic fishing rod,fishing with magnetic fishing rod,0.0,0.0,1.0,28,4,Attach by the dozen to a standing table lamp as decoration,attach dozen standing table lamp decoration,14,0.7480023503303530,0.7364886,9,1,1,1,1,103.65
1796,2951,3,1615216870996,1615216910087,ombuigen en mee flossen,bend and floss,bend floss,bend floss,floss,0.0,0.0,1.0,10,2,to fishing with a magnetic fishing rod,fishing magnetic fishing rod,15,0.7369934916496280,0.77095246,7,1,1,1,1,138.2
1797,2951,3,1615216910087,1615216935063,ombuigen en mee krassen,bend and scratch,bend scratch,bend scratch,Scratch,0.0,0.0,1.0,12,2,bend and floss,bend floss,16,0.8815782070159910,0.7777096,5,1,0,0,2,138.2
1798,2951,3,1615216935063,1615216951127,ombuigen en een slot mee openen,bend it and open a lock,bend open lock,bend open lock,Open lock,0.0,0.0,1.0,14,3,bend and scratch,bend scratch,17,0.8547018766403200,0.74530226,11,1,0,0,3,54.55263157894740
1799,2951,3,1615216951127,1615216965000,meebakken in een taart als 'boon',bake in a cake as 'bean',bake cake 'bean ',bake cake 'bean ',Bean in cake tradition,0.0,0.0,1.0,17,4,bend it and open a lock,bend open lock,18,0.7004704475402830,0.7305721,7,1,1,1,1,345.5
1800,2955,3,1615240633698,1615240638813,je simkaart mee vervangen,replace your SIM card,replace SIM card,replace sim card,,0.0,0.0,1.0,16,3,Wear as an earring,wear earring,1,0.6964150667190550,0.7268845,10,1,1,1,1,59.22857142857140
1801,2955,3,1615240638813,1615240650868,Gebruiken als je rits niet meer werkt,Use if your zipper no longer works,zipper longer works,zipper longer works,zipper,0.0,0.0,1.0,19,3,replace your SIM card,replace sim card,2,0.714201807975769,0.71731645,13,1,1,1,1,148.07142857142900
1802,2955,3,1615240650868,1615240653939,gaatjes mee prikken,poke holes with it,poke holes,poke holes,,0.0,0.0,1.0,10,2,Use if your zipper no longer works,zipper longer works,3,0.7290729284286500,0.78575975,7,1,1,1,1,172.75
1803,2955,3,1615240653939,1615240665053,aan een kettinkje hangen,hang on a chain,hang chain,hang chain,,0.0,0.0,1.0,10,2,poke holes with it,poke holes,4,0.7306849956512450,0.77913845,17,1,1,1,1,98.71428571428570
1804,2955,3,1615240665053,1615240679205,Je kan er vormpjes mee maken,You can make shapes with it,make shapes,make shapes,Shapes,0.0,0.0,1.0,11,2,hang on a chain,hang chain,5,0.7257598638534550,0.74998975,3,1,1,1,1,230.33333333333300
1805,2955,3,1615240679205,1615240684172,Je kan ermee inbreken,You can break in with it,break,break,For break in,0.0,0.0,1.0,5,1,You can make shapes with it,make shapes,6,0.754910945892334,0.7944539,4,1,1,1,1,129.5625
1806,2955,3,1615240684172,1615240700159,Gebruiken als decoratie,Use as decoration,decoration,decoration,,0.0,0.0,1.0,10,1,You can break in with it,break,7,0.780027449131012,0.77678084,21,1,1,1,1,103.65
1807,2955,3,1615240700159,1615240712855,je kan er mee in je koffie roeren,you can stir it into your coffee,stir coffee,stir coffee,,0.0,0.0,1.0,11,2,Use as decoration,decoration,8,0.7231361269950870,0.70727503,7,1,1,1,1,159.46153846153800
1808,2955,3,1615240712855,1615240719927,je kan het gebruiken als vork,you can use it as a fork,fork,fork,,0.0,0.0,1.0,4,1,you can stir it into your coffee,stir coffee,9,0.7757734656333920,0.7597377,7,0,1,0,2,296.14285714285700
1809,2955,3,1615240719927,1615240753724,Je kan het gebruiken als naald om te naaien,You can use it as a needle for sewing,needle sewing,needle sewing,,0.0,0.0,1.0,13,2,you can use it as a fork,fork,10,0.7357252240180970,0.764156,7,0,1,0,3,207.3
1810,2955,3,1615240753724,1615240771184,gebruiken als sleutelhanger,use as a key ring,key ring,key ring,,0.0,0.0,1.0,8,2,You can use it as a needle for sewing,needle sewing,11,0.751244306564331,0.7402364,11,1,1,1,1,159.46153846153800
1811,2955,3,1615240771184,1615240782803,Je kunt er eyeliner mee aanbrengen,You can apply eyeliner with it,apply eyeliner,apply eyeliner,,0.0,0.0,1.0,14,2,use as a key ring,key ring,12,0.7047731876373290,0.75568616,7,1,1,1,1,259.125
1812,2955,3,1615240782803,1615240810075,Je kleding er mee innemen,Taking your clothes with it,Taking clothes,taking clothes,clothes,0.0,0.0,1.0,14,2,You can apply eyeliner with it,apply eyeliner,13,0.7554266452789310,0.7706181,22,1,1,1,1,230.33333333333300
1813,2955,3,1615240810075,1615240848547,Je kan het gebruiken om je glas mee te markeren,You can use it to mark your glass,mark glass,mark glass,,0.0,0.0,1.0,10,2,Taking your clothes with it,taking clothes,14,0.7404279112815860,0.7488903,4,1,1,1,1,129.5625
1814,2955,3,1615240848547,1615240857454,in je haar doen,put in your hair,put hair,put hair,Put in hair,0.0,0.0,1.0,8,2,You can use it to mark your glass,mark glass,15,0.7244299054145810,0.77352655,24,1,1,1,1,82.92
1815,2955,3,1615240857454,1615240894231,gebruiken als boekenlegger,use as a bookmark,bookmark,bookmark,,0.0,0.0,1.0,8,1,put in your hair,put hair,16,0.7768545150756840,0.8439051,14,1,1,1,1,230.33333333333300
1816,2955,3,1615240894231,1615240920849,onkruid wieden,weeding,weeding,weeding,,0.0,0.0,1.0,7,1,use as a bookmark,bookmark,17,0.7614572048187260,0.7407239,25,1,1,1,1,188.45454545454500
1817,2955,3,1615240920849,1615240934219,Gebruiken als tandenstoker,Use as a toothpick,toothpick,toothpick,,0.0,0.0,1.0,9,1,weeding,weeding,18,0.7761843800544740,0.8043521,7,1,1,1,1,188.45454545454500
1818,2956,3,1615241667188,1615241669073,ring,ring,ring,ring,,0.0,0.0,1.0,4,1,chain,chain,1,0.8245081901550290,0.7387355,4,1,0,0,2,115.16666666666700
1819,2956,3,1615241669073,1615241671114,oorbel,earring,earring,earring,,0.0,0.0,1.0,7,1,ring,ring,2,0.8381346464157100,0.7542356,19,1,0,0,3,115.16666666666700
1820,2956,3,1615241671114,1615241678526,blikjes openen,open cans,open cans,open cans,,0.0,0.0,1.0,9,2,earring,earring,3,0.7832328081130980,0.7835529,11,1,1,1,1,121.94117647058800
1821,2956,3,1615241678526,1615241684663,krassen mee maken op iemand auto,scratch someone's car,scratch 's car,scratch 's car,scratch car,0.0,0.0,1.0,14,3,open cans,open cans,4,0.7519090175628660,0.77017075,1,1,1,1,1,64.78125
1822,2956,3,1615241684663,1615241690654,draadjes opnieuw in capuchon doen,put threads back into hood,put threads back hood,put threads back hood,put threads back into hood,0.0,0.0,1.0,21,4,scratch someone's car,scratch 's car,5,0.7583264112472530,0.758278,7,1,1,1,1,259.125
